materials;participant;is_test_trial;item;condition;context;Vpos;PI;structuralC;contextualC;position;rating1;content
qb_E1_main;118;no;32;c;negative;V1;PPI;0;0;41;5;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, pĹ™i kterĂ© pĹ™iĹˇel o svĂ© stĹ™elce.

B: NepĹ™iĹˇel Honza o nÄ›jakĂ©ho pÄ›Ĺˇce?"
qb_E1_main;119;no;1;g;negative;nonV1;PPI;1;0;23;5;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: Eva nevyhrĂˇla nÄ›jakou cenu?"
qb_E1_main;119;no;2;h;neutral;nonV1;PPI;1;0;14;5;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: ZubaĹ™ka jĂ­ nevytrhla nÄ›jakĂ˝ zub?"
qb_E1_main;119;no;3;a;negative;V1;NCI;1;0;36;1;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky ĹľĂˇdnou pĂˇnviÄŤku?"
qb_E1_main;119;no;4;b;neutral;V1;NCI;1;1;34;1;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: NechtÄ›la AdĂ©la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;119;no;5;c;negative;V1;PPI;0;0;38;3;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: NepĹŻjÄŤila si Lenka nÄ›jakĂ˝ romĂˇn?"
qb_E1_main;119;no;6;d;neutral;V1;PPI;0;0;31;6;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Nebyla Sabina na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;119;no;7;e;negative;nonV1;NCI;0;0;67;5;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Jana tam nezasadila ĹľĂˇdnĂ© kvÄ›tiny?"
qb_E1_main;119;no;8;f;neutral;nonV1;NCI;0;1;50;4;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, kterĂ˝ mÄ›la na pĹŻdÄ›. 

B: Johana do kufĹ™Ă­ku nevrĂˇtila ĹľĂˇdnĂ˝ ĹˇroubovĂˇk?"
qb_E1_main;119;no;9;g;negative;nonV1;PPI;1;0;70;5;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: Barbora do sloĹľky neuloĹľila nÄ›jakou tabulku?"
qb_E1_main;119;no;10;h;neutral;nonV1;PPI;1;0;42;5;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Martina si nekoupila nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;119;no;11;a;negative;V1;NCI;1;0;72;6;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: NevidÄ›la Tereza ĹľĂˇdnou pyramidu? "
qb_E1_main;119;no;12;b;neutral;V1;NCI;1;1;10;1;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: Neposlouchala KlĂˇra ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;119;no;13;c;negative;V1;PPI;0;0;74;2;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: NepĹ™ivedla si Denisa domĹŻ nÄ›jakĂ©ho psa?"
qb_E1_main;119;no;14;d;neutral;V1;PPI;0;0;16;6;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NechodĂ­ NatĂˇlie v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku?"
qb_E1_main;119;no;15;e;negative;nonV1;NCI;0;0;76;4;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: PavlĂ­na nezastavila na ĹľĂˇdnĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;119;no;16;f;neutral;nonV1;NCI;0;1;44;3;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: Zuzana si tam neprohlĂ­Ĺľela ĹľĂˇdnĂ˝ ÄŤasopis?"
qb_E1_main;119;no;17;g;negative;nonV1;PPI;1;0;62;1;"A: Adam se posadil v cukrĂˇrnÄ›, kde snÄ›dl ovocnĂ˝ koĹˇĂ­ÄŤek.

B: Adam si nedal nÄ›jakĂ˝ dortĂ­k?"
qb_E1_main;119;no;18;h;neutral;nonV1;PPI;1;0;79;6;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, na kterĂ˝ jezdĂ­ kaĹľdĂ© lĂ©to.

B: Ĺ tÄ›pĂˇn si s sebou nevzal nÄ›jakĂ˝ stan?"
qb_E1_main;119;no;19;a;negative;V1;NCI;1;0;48;5;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, kde si objednal Ĺˇpagety.  

B: Neobjednal si Ondra ĹľĂˇdnou pizzu?"
qb_E1_main;119;no;20;b;neutral;V1;NCI;1;1;56;4;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, na kterou dorazili i jeho kamarĂˇdi.

B: Nedal si tam TomĂˇĹˇ ĹľĂˇdnĂ˝ drink?"
qb_E1_main;119;no;21;c;negative;V1;PPI;0;0;52;6;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ze kterĂ©ho vyndal vidliÄŤky. 

B: Nevyndal Jirka z pĹ™Ă­bornĂ­ku nÄ›jakĂ© noĹľe?"
qb_E1_main;119;no;22;d;neutral;V1;PPI;0;0;58;5;"A: Martin stĂˇl v obchodÄ› za pokladnou, kam ho poslal jeho ĹˇĂ©f. 

B: NepĹ™ijĂ­mal tam Martin nÄ›jakou objednĂˇvku? "
qb_E1_main;119;no;23;e;negative;nonV1;NCI;0;0;60;4;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, kde si pĹŻjÄŤil vodnĂ­ skĹŻtr.

B: Petr si nepĹŻjÄŤil ĹľĂˇdnou plachetnici?"
qb_E1_main;119;no;24;f;neutral;nonV1;NCI;0;1;4;4;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, kterĂˇ je v areĂˇlu nemocnice.

B: Pavel si nepĹ™inesl ĹľĂˇdnĂ© pilulky?"
qb_E1_main;119;no;25;g;negative;nonV1;PPI;1;0;18;1;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, do kterĂ© uloĹľil nĂˇhrdelnĂ­k.

B: Michal nedal do Ĺˇperkovnice nÄ›jakĂ˝ prsten?"
qb_E1_main;119;no;26;h;neutral;nonV1;PPI;1;0;25;5;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Karel si nevybral nÄ›jakou Ĺˇkodovku?"
qb_E1_main;119;no;27;a;negative;V1;NCI;1;0;54;3;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ ĹľĂˇdnou pastelku? "
qb_E1_main;119;no;28;b;neutral;V1;NCI;1;1;20;3;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Nezabalil si tam Franta ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;119;no;29;c;negative;V1;PPI;0;0;28;2;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Nepostavil si Ivan nÄ›jakĂ©ho snÄ›hulĂˇka?"
qb_E1_main;119;no;30;d;neutral;V1;PPI;0;0;2;6;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Neobdivoval tam Dan nÄ›jakou Ĺˇelmu?"
qb_E1_main;119;no;31;e;negative;nonV1;NCI;0;0;81;2;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: David nebyl na ĹľĂˇdnĂ©m tĂˇboĹ™e?"
qb_E1_main;119;no;32;f;neutral;nonV1;NCI;0;1;65;3;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: Honza nepĹ™iĹˇel o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;120;no;1;b;neutral;V1;NCI;1;1;12;1;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kterĂˇ se konala tohle lĂ©to.

B: NevyhrĂˇla Eva ĹľĂˇdnou cenu?"
qb_E1_main;120;no;2;c;negative;V1;PPI;0;0;14;4;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, odkud odeĹˇla bez bolesti.

B: Nevytrhla jĂ­ zubaĹ™ka nÄ›jakĂ˝ zub?"
qb_E1_main;120;no;3;d;neutral;V1;PPI;0;0;79;4;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kterĂ˝ mÄ›l dobrĂ© hodnocenĂ­.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky nÄ›jakou pĂˇnviÄŤku?"
qb_E1_main;120;no;4;e;negative;nonV1;NCI;0;0;26;6;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kde poprosila o ÄŤerstvĂ© rohlĂ­ky.

B: AdĂ©la nechtÄ›la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;120;no;5;f;neutral;nonV1;NCI;0;1;62;2;"A: Lenka zaĹˇla do knihovny, kterĂˇ mĂˇ otevĹ™eno nonstop.

B: Lenka si nepĹŻjÄŤila ĹľĂˇdnĂ˝ romĂˇn?"
qb_E1_main;120;no;6;g;negative;nonV1;PPI;1;0;9;3;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kde zhlĂ©dla komedii.

B: Sabina nebyla na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;120;no;7;h;neutral;nonV1;PPI;1;0;53;3;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kterĂ˝ vybudovala pĹ™ed rokem.

B: Jana tam nezasadila nÄ›jakĂ© kvÄ›tiny?"
qb_E1_main;120;no;8;a;negative;V1;NCI;1;0;47;1;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, do kterĂ©ho vrĂˇtila kladivo.

B: NevrĂˇtila Johana do kufĹ™Ă­ku ĹľĂˇdnĂ˝ ĹˇroubovĂˇk? "
qb_E1_main;120;no;9;b;neutral;V1;NCI;1;1;75;3;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, kterou vytvoĹ™ila nedĂˇvno.

B: NeuloĹľila Barbora do sloĹľky ĹľĂˇdnou tabulku?"
qb_E1_main;120;no;10;c;negative;V1;PPI;0;0;31;7;"A: Martina se vrĂˇtila z drogerie, kde si poĹ™Ă­dila sprchovĂ˝ gel. 

B: Nekoupila si Martina nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;120;no;11;d;neutral;V1;PPI;0;0;73;3;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se jĂ­ moc lĂ­bilo.  

B: NevidÄ›la Tereza nÄ›jakou pyramidu? "
qb_E1_main;120;no;12;e;negative;nonV1;NCI;0;0;38;2;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, ze kterĂ˝ch poslouchala pĂ­sniÄŤky.

B: KlĂˇra neposlouchala ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;120;no;13;f;neutral;nonV1;NCI;0;1;58;2;"A: Denisa vzpomĂ­nala na Ăştulek, kterĂ˝ byl plnĂ˝ opuĹˇtÄ›nĂ˝ch zvĂ­Ĺ™at.

B: Denisa si domĹŻ nepĹ™ivedla ĹľĂˇdnĂ©ho psa?"
qb_E1_main;120;no;14;g;negative;nonV1;PPI;1;0;42;3;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kde mÄ›la jeden seminĂˇĹ™ za druhĂ˝m.

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku? "
qb_E1_main;120;no;15;h;neutral;nonV1;PPI;1;0;23;3;"A: PavlĂ­na jela po dĂˇlnici, kterou nedĂˇvno opravili.

B: PavlĂ­na nezastavila na nÄ›jakĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;120;no;16;a;negative;V1;NCI;1;0;5;2;"A: Zuzana se zdrĹľela v trafice, ve kterĂ© si prohlĂ­Ĺľela noviny.

B: NeprohlĂ­Ĺľela si tam Zuzana ĹľĂˇdnĂ˝ ÄŤasopis? "
qb_E1_main;120;no;17;b;neutral;V1;NCI;1;1;36;3;"A: Adam se posadil v cukrĂˇrnÄ›, kam chodil uĹľ od dÄ›tstvĂ­.

B: Nedal si Adam ĹľĂˇdnĂ˝ dortĂ­k? "
qb_E1_main;120;no;18;c;negative;V1;PPI;0;0;45;2;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, kde spal pod ĹˇirĂˇkem.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou nÄ›jakĂ˝ stan?"
qb_E1_main;120;no;19;d;neutral;V1;PPI;0;0;51;3;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, ve kterĂ© to krĂˇsnÄ› vonÄ›lo. 

B: Neobjednal si Ondra nÄ›jakou pizzu?"
qb_E1_main;120;no;20;e;negative;nonV1;NCI;0;0;33;7;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, ze kterĂ© se vrĂˇtil stĹ™Ă­zlivĂ˝.

B: TomĂˇĹˇ si tam nedal ĹľĂˇdnĂ˝ drink?"
qb_E1_main;120;no;21;f;neutral;nonV1;NCI;0;1;21;2;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ve kterĂ©m mÄ›l velkĂ˝ nepoĹ™Ăˇdek.

B: Jirka nevyndal z pĹ™Ă­bornĂ­ku ĹľĂˇdnĂ© noĹľe?"
qb_E1_main;120;no;22;g;negative;nonV1;PPI;1;0;29;2;"A: Martin stĂˇl v obchodÄ› za pokladnou, kde se staral o reklamace.

B: Martin tam nepĹ™ijĂ­mal nÄ›jakou objednĂˇvku?"
qb_E1_main;120;no;23;h;neutral;nonV1;PPI;1;0;18;2;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, jehoĹľ jmĂ©no zapomnÄ›l.  

B: Petr si nepĹŻjÄŤil nÄ›jakou plachetnici?"
qb_E1_main;120;no;24;a;negative;V1;NCI;1;0;40;3;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, odkud si pĹ™inesl mastiÄŤku.

B: NepĹ™inesl si Pavel ĹľĂˇdnĂ© pilulky?"
qb_E1_main;120;no;25;b;neutral;V1;NCI;1;1;49;2;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, kterĂˇ byla drahĂˇ.

B: Nedal Michal do Ĺˇperkovnice ĹľĂˇdnĂ˝ prsten?"
qb_E1_main;120;no;26;c;negative;V1;PPI;0;0;56;3;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kde si vybral Mazdu 3.

B: Nevybral si Karel nÄ›jakou Ĺˇkodovku?"
qb_E1_main;120;no;27;d;neutral;V1;PPI;0;0;60;4;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, kterĂ˝ mĂˇlem ztratil.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ nÄ›jakou pastelku? "
qb_E1_main;120;no;28;e;negative;nonV1;NCI;0;0;71;6;"A: Franta si nesl sportovnĂ­ taĹˇku, kam si zabalil raketu.

B: Franta si tam nezabalil ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;120;no;29;f;neutral;nonV1;NCI;0;1;7;2;"A: Ivan vidÄ›l venku padat snĂ­h, kterĂ˝ rychle pokryl dvorek.

B: Ivan si nepostavil ĹľĂˇdnĂ©ho snÄ›hulĂˇka?"
qb_E1_main;120;no;30;g;negative;nonV1;PPI;1;0;66;4;"A: Dan si udÄ›lal vĂ˝let do zoo, kde se mu lĂ­bili papouĹˇci.

B: Dan tam neobdivoval nÄ›jakou Ĺˇelmu?"
qb_E1_main;120;no;31;h;neutral;nonV1;PPI;1;0;3;2;"A: David si uĹľil letnĂ­ prĂˇzdniny, na kterĂ© nikdy nezapomene.

B: David nebyl na nÄ›jakĂ©m tĂˇboĹ™e?"
qb_E1_main;120;no;32;a;negative;V1;NCI;1;0;1;3;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, pĹ™i kterĂ© pĹ™iĹˇel o svĂ© stĹ™elce.

B: NepĹ™iĹˇel Honza o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;121;no;1;h;neutral;nonV1;PPI;1;0;55;3;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kterĂˇ se konala tohle lĂ©to.

B: Eva nevyhrĂˇla nÄ›jakou cenu?"
qb_E1_main;121;no;2;a;negative;V1;NCI;1;0;37;3;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, odkud odeĹˇla bez bolesti.

B: Nevytrhla jĂ­ zubaĹ™ka ĹľĂˇdnĂ˝ zub?"
qb_E1_main;121;no;3;b;neutral;V1;NCI;1;1;39;2;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kterĂ˝ mÄ›l dobrĂ© hodnocenĂ­.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky ĹľĂˇdnou pĂˇnviÄŤku?"
qb_E1_main;121;no;4;c;negative;V1;PPI;0;0;60;5;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kde poprosila o ÄŤerstvĂ© rohlĂ­ky.

B: NechtÄ›la AdĂ©la nÄ›jakĂ© kolĂˇÄŤe?"
qb_E1_main;121;no;5;d;neutral;V1;PPI;0;0;33;6;"A: Lenka zaĹˇla do knihovny, kterĂˇ mĂˇ otevĹ™eno nonstop.

B: NepĹŻjÄŤila si Lenka nÄ›jakĂ˝ romĂˇn?"
qb_E1_main;121;no;6;e;negative;nonV1;NCI;0;0;82;7;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kde zhlĂ©dla komedii.

B: Sabina nebyla na ĹľĂˇdnĂ© tragĂ©dii?"
qb_E1_main;121;no;7;f;neutral;nonV1;NCI;0;1;67;4;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kterĂ˝ vybudovala pĹ™ed rokem.

B: Jana tam nezasadila ĹľĂˇdnĂ© kvÄ›tiny?"
qb_E1_main;121;no;8;g;negative;nonV1;PPI;1;0;65;4;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, do kterĂ©ho vrĂˇtila kladivo.

B: Johana do kufĹ™Ă­ku nevrĂˇtila nÄ›jakĂ˝ ĹˇroubovĂˇk?"
qb_E1_main;121;no;9;h;neutral;nonV1;PPI;1;0;1;3;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, kterou vytvoĹ™ila nedĂˇvno.

B: Barbora do sloĹľky neuloĹľila nÄ›jakou tabulku?"
qb_E1_main;121;no;10;a;negative;V1;NCI;1;0;25;4;"A: Martina se vrĂˇtila z drogerie, kde si poĹ™Ă­dila sprchovĂ˝ gel. 

B: Nekoupila si Martina ĹľĂˇdnĂ˝ Ĺˇampon?"
qb_E1_main;121;no;11;b;neutral;V1;NCI;1;1;29;1;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se jĂ­ moc lĂ­bilo.  

B: NevidÄ›la Tereza ĹľĂˇdnou pyramidu? "
qb_E1_main;121;no;12;c;negative;V1;PPI;0;0;6;5;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, ze kterĂ˝ch poslouchala pĂ­sniÄŤky.

B: Neposlouchala KlĂˇra nÄ›jakĂ˝ podcast?"
qb_E1_main;121;no;13;d;neutral;V1;PPI;0;0;4;6;"A: Denisa vzpomĂ­nala na Ăştulek, kterĂ˝ byl plnĂ˝ opuĹˇtÄ›nĂ˝ch zvĂ­Ĺ™at.

B: NepĹ™ivedla si Denisa domĹŻ nÄ›jakĂ©ho psa?"
qb_E1_main;121;no;14;e;negative;nonV1;NCI;0;0;20;7;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kde mÄ›la jeden seminĂˇĹ™ za druhĂ˝m.

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na ĹľĂˇdnou pĹ™ednĂˇĹˇku? "
qb_E1_main;121;no;15;f;neutral;nonV1;NCI;0;1;10;6;"A: PavlĂ­na jela po dĂˇlnici, kterou nedĂˇvno opravili.

B: PavlĂ­na nezastavila na ĹľĂˇdnĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;121;no;16;g;negative;nonV1;PPI;1;0;8;2;"A: Zuzana se zdrĹľela v trafice, ve kterĂ© si prohlĂ­Ĺľela noviny.

B: Zuzana si tam neprohlĂ­Ĺľela nÄ›jakĂ˝ ÄŤasopis?"
qb_E1_main;121;no;17;h;neutral;nonV1;PPI;1;0;12;3;"A: Adam se posadil v cukrĂˇrnÄ›, kam chodil uĹľ od dÄ›tstvĂ­.

B: Adam si nedal nÄ›jakĂ˝ dortĂ­k?"
qb_E1_main;121;no;18;a;negative;V1;NCI;1;0;49;3;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, kde spal pod ĹˇirĂˇkem.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou ĹľĂˇdnĂ˝ stan?"
qb_E1_main;121;no;19;b;neutral;V1;NCI;1;1;80;1;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, ve kterĂ© to krĂˇsnÄ› vonÄ›lo. 

B: Neobjednal si Ondra ĹľĂˇdnou pizzu?"
qb_E1_main;121;no;20;c;negative;V1;PPI;0;0;35;2;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, ze kterĂ© se vrĂˇtil stĹ™Ă­zlivĂ˝.

B: Nedal si tam TomĂˇĹˇ nÄ›jakĂ˝ drink?"
qb_E1_main;121;no;21;d;neutral;V1;PPI;0;0;76;4;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ve kterĂ©m mÄ›l velkĂ˝ nepoĹ™Ăˇdek.

B: Nevyndal Jirka z pĹ™Ă­bornĂ­ku nÄ›jakĂ© noĹľe?"
qb_E1_main;121;no;22;e;negative;nonV1;NCI;0;0;44;2;"A: Martin stĂˇl v obchodÄ› za pokladnou, kde se staral o reklamace.

B: Martin tam nepĹ™ijĂ­mal ĹľĂˇdnou objednĂˇvku?"
qb_E1_main;121;no;23;f;neutral;nonV1;NCI;0;1;14;4;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, jehoĹľ jmĂ©no zapomnÄ›l.  

B: Petr si nepĹŻjÄŤil ĹľĂˇdnou plachetnici?"
qb_E1_main;121;no;24;g;negative;nonV1;PPI;1;0;53;4;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, odkud si pĹ™inesl mastiÄŤku.

B: Pavel si nepĹ™inesl nÄ›jakĂ© pilulky?"
qb_E1_main;121;no;25;h;neutral;nonV1;PPI;1;0;70;3;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, kterĂˇ byla drahĂˇ.

B: Michal nedal do Ĺˇperkovnice nÄ›jakĂ˝ prsten?"
qb_E1_main;121;no;26;a;negative;V1;NCI;1;0;17;3;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kde si vybral Mazdu 3.

B: Nevybral si Karel ĹľĂˇdnou Ĺˇkodovku?"
qb_E1_main;121;no;27;b;neutral;V1;NCI;1;1;23;5;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, kterĂ˝ mĂˇlem ztratil.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ ĹľĂˇdnou pastelku? "
qb_E1_main;121;no;28;c;negative;V1;PPI;0;0;72;4;"A: Franta si nesl sportovnĂ­ taĹˇku, kam si zabalil raketu.

B: Nezabalil si tam Franta nÄ›jakĂ˝ mĂ­ÄŤ?"
qb_E1_main;121;no;29;d;neutral;V1;PPI;0;0;51;5;"A: Ivan vidÄ›l venku padat snĂ­h, kterĂ˝ rychle pokryl dvorek.

B: Nepostavil si Ivan nÄ›jakĂ©ho snÄ›hulĂˇka?"
qb_E1_main;121;no;30;e;negative;nonV1;NCI;0;0;27;6;"A: Dan si udÄ›lal vĂ˝let do zoo, kde se mu lĂ­bili papouĹˇci.

B: Dan tam neobdivoval ĹľĂˇdnou Ĺˇelmu?"
qb_E1_main;121;no;31;f;neutral;nonV1;NCI;0;1;57;2;"A: David si uĹľil letnĂ­ prĂˇzdniny, na kterĂ© nikdy nezapomene.

B: David nebyl na ĹľĂˇdnĂ©m tĂˇboĹ™e?"
qb_E1_main;121;no;32;g;negative;nonV1;PPI;1;0;46;2;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, pĹ™i kterĂ© pĹ™iĹˇel o svĂ© stĹ™elce.

B: Honza nepĹ™iĹˇel o nÄ›jakĂ©ho pÄ›Ĺˇce?"
qb_E1_main;122;no;1;c;negative;V1;PPI;0;0;70;1;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: NevyhrĂˇla Eva nÄ›jakou cenu?"
qb_E1_main;122;no;2;d;neutral;V1;PPI;0;0;17;7;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: Nevytrhla jĂ­ zubaĹ™ka nÄ›jakĂ˝ zub?"
qb_E1_main;122;no;3;e;negative;nonV1;NCI;0;0;59;1;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: MarkĂ©ta si od maminky nepĹŻjÄŤila ĹľĂˇdnou pĂˇnviÄŤku?"
qb_E1_main;122;no;4;f;neutral;nonV1;NCI;0;1;75;2;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: AdĂ©la nechtÄ›la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;122;no;5;g;negative;nonV1;PPI;1;0;35;1;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: Lenka si nepĹŻjÄŤila nÄ›jakĂ˝ romĂˇn?"
qb_E1_main;122;no;6;h;neutral;nonV1;PPI;1;0;62;2;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Sabina nebyla na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;122;no;7;a;negative;V1;NCI;1;0;57;2;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Nezasadila tam Jana ĹľĂˇdnĂ© kvÄ›tiny?"
